Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
40851,gadget z,TOYS,Warehouse 1,Aisle 2,two hundred,,Supplier D,Out of Stock,20-12-2022
40852,gadget x,CLOTHING,Warehouse 1,Aisle 5,two hundred,,Supplier D,Out of Stock,05-03-2023
40853,widget a,TOYS,Warehouse 3,Aisle 4,two hundred,,Supplier A,In Stock,
40854,widget c,ELECTRONICS,Warehouse 1,Aisle 5,133,25.08,Supplier C,Low Stock,
40855,widget c,ELECTRONICS,Warehouse 3,Aisle 5,,,Supplier A,Out of Stock,20-12-2022
40856,widget b,FURNITURE,Warehouse 1,Aisle 3,,36.07,Supplier C,Out of Stock,25-04-2023
40857,gadget y,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,,Supplier B,In Stock,
40858,gadget z,CLOTHING,Warehouse 1,Aisle 2,245,16.82,Supplier C,Low Stock,25-04-2023
40859,widget a,TOYS,Warehouse 2,Aisle 3,two hundred,,Supplier B,In Stock,
40860,widget c,TOYS,Warehouse 2,Aisle 3,115,19.54,Supplier D,Low Stock,15-01-2023
40861,gadget y,ELECTRONICS,Warehouse 3,Aisle 3,234,,Supplier B,Out of Stock,25-04-2023
40862,gadget y,TOYS,Warehouse 3,Aisle 4,two hundred,,Supplier A,Out of Stock,15-01-2023
40863,widget c,FURNITURE,Warehouse 2,Aisle 4,,15.24,Supplier D,Out of Stock,15-01-2023
40864,gadget y,CLOTHING,Warehouse 3,Aisle 3,142,21.4,Supplier C,Low Stock,05-03-2023
40865,gadget y,CLOTHING,Warehouse 1,Aisle 2,223,14.32,Supplier D,Low Stock,05-03-2023
40866,widget c,FURNITURE,Warehouse 1,Aisle 3,two hundred,,Supplier C,Low Stock,05-03-2023
40867,gadget z,ELECTRONICS,Warehouse 1,Aisle 4,two hundred,45.61,Supplier D,Out of Stock,
40868,gadget y,CLOTHING,Warehouse 2,Aisle 4,,,Supplier D,In Stock,05-03-2023
40869,gadget z,FURNITURE,Warehouse 1,Aisle 2,,18.42,Supplier C,In Stock,15-01-2023
40870,gadget y,ELECTRONICS,Warehouse 1,Aisle 2,97,,Supplier D,Low Stock,25-04-2023
40871,widget c,CLOTHING,Warehouse 2,Aisle 5,two hundred,25.14,Supplier A,In Stock,25-04-2023
40872,widget a,FURNITURE,Warehouse 1,Aisle 4,two hundred,,Supplier A,Out of Stock,20-12-2022
40873,widget b,FURNITURE,Warehouse 1,Aisle 1,two hundred,38.24,Supplier C,In Stock,05-03-2023
40874,gadget x,CLOTHING,Warehouse 3,Aisle 4,294,,Supplier A,Low Stock,
40875,gadget y,TOYS,Warehouse 2,Aisle 1,two hundred,41.94,Supplier D,Out of Stock,15-01-2023
40876,gadget z,ELECTRONICS,Warehouse 1,Aisle 1,175,16.08,Supplier A,In Stock,20-12-2022
40877,gadget z,TOYS,Warehouse 3,Aisle 5,84,,Supplier D,Low Stock,25-04-2023
40878,gadget y,CLOTHING,Warehouse 3,Aisle 2,244,36.15,Supplier D,In Stock,05-03-2023
40879,gadget y,ELECTRONICS,Warehouse 2,Aisle 4,61,,Supplier A,Low Stock,20-12-2022
40880,widget c,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,45.11,Supplier B,In Stock,05-03-2023
40881,gadget y,ELECTRONICS,Warehouse 3,Aisle 2,273,25.69,Supplier C,Low Stock,25-04-2023
40882,widget a,ELECTRONICS,Warehouse 1,Aisle 4,261,,Supplier C,In Stock,05-03-2023
40883,widget a,TOYS,Warehouse 1,Aisle 3,179,32.77,Supplier B,In Stock,05-03-2023
40884,gadget y,TOYS,Warehouse 2,Aisle 2,two hundred,,Supplier A,Low Stock,
40885,widget b,TOYS,Warehouse 1,Aisle 3,,,Supplier B,In Stock,20-12-2022
40886,widget b,CLOTHING,Warehouse 1,Aisle 4,233,,Supplier D,Low Stock,
40887,widget b,ELECTRONICS,Warehouse 2,Aisle 5,,42.86,Supplier C,In Stock,
40888,gadget y,FURNITURE,Warehouse 3,Aisle 2,118,15,Supplier D,Out of Stock,15-01-2023
40889,gadget x,FURNITURE,Warehouse 1,Aisle 4,two hundred,38.86,Supplier D,In Stock,20-12-2022
40890,gadget y,ELECTRONICS,Warehouse 1,Aisle 1,284,20.24,Supplier C,Out of Stock,20-12-2022
40891,gadget y,CLOTHING,Warehouse 2,Aisle 2,212,21.22,Supplier B,Out of Stock,05-03-2023
40892,gadget y,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier A,In Stock,25-04-2023
40893,gadget x,FURNITURE,Warehouse 2,Aisle 3,two hundred,,Supplier C,In Stock,
40894,widget c,ELECTRONICS,Warehouse 2,Aisle 4,296,26.24,Supplier C,Out of Stock,
40895,widget c,FURNITURE,Warehouse 1,Aisle 4,two hundred,17.6,Supplier B,Out of Stock,
40896,gadget x,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier C,Out of Stock,05-03-2023
40897,widget a,FURNITURE,Warehouse 1,Aisle 2,two hundred,,Supplier D,Low Stock,20-12-2022
40898,gadget z,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier C,In Stock,
40899,widget b,ELECTRONICS,Warehouse 3,Aisle 5,two hundred,10.28,Supplier D,In Stock,
40900,widget c,FURNITURE,Warehouse 2,Aisle 3,69,,Supplier C,Low Stock,15-01-2023
40901,widget c,CLOTHING,Warehouse 3,Aisle 5,,,Supplier B,Out of Stock,20-12-2022
40902,gadget y,FURNITURE,Warehouse 2,Aisle 2,73,,Supplier D,In Stock,15-01-2023
40903,gadget z,FURNITURE,Warehouse 3,Aisle 1,209,,Supplier A,Low Stock,25-04-2023
40904,widget b,CLOTHING,Warehouse 1,Aisle 2,,,Supplier A,Out of Stock,25-04-2023
40905,widget b,CLOTHING,Warehouse 2,Aisle 3,,,Supplier C,Out of Stock,20-12-2022
40906,gadget y,TOYS,Warehouse 1,Aisle 3,178,,Supplier B,Out of Stock,
40907,gadget y,FURNITURE,Warehouse 3,Aisle 3,two hundred,18.55,Supplier D,Out of Stock,05-03-2023
40908,widget b,CLOTHING,Warehouse 2,Aisle 2,two hundred,,Supplier D,Out of Stock,15-01-2023
40909,widget b,ELECTRONICS,Warehouse 2,Aisle 4,,,Supplier D,Out of Stock,20-12-2022
40910,widget b,TOYS,Warehouse 2,Aisle 2,,,Supplier D,In Stock,05-03-2023
40911,widget a,ELECTRONICS,Warehouse 3,Aisle 5,,39.44,Supplier C,Low Stock,25-04-2023
40912,gadget z,CLOTHING,Warehouse 3,Aisle 4,,,Supplier A,In Stock,20-12-2022
40913,gadget y,ELECTRONICS,Warehouse 3,Aisle 5,,13.34,Supplier C,In Stock,15-01-2023
40914,gadget x,CLOTHING,Warehouse 2,Aisle 2,two hundred,,Supplier B,Low Stock,25-04-2023
40915,widget a,FURNITURE,Warehouse 3,Aisle 3,,30.97,Supplier D,Low Stock,05-03-2023
40916,gadget z,TOYS,Warehouse 3,Aisle 1,,30.81,Supplier D,Out of Stock,05-03-2023
40917,gadget x,TOYS,Warehouse 3,Aisle 5,two hundred,,Supplier B,Out of Stock,05-03-2023
40918,widget a,TOYS,Warehouse 2,Aisle 5,66,,Supplier C,Low Stock,
40919,widget b,TOYS,Warehouse 1,Aisle 2,56,,Supplier D,Low Stock,20-12-2022
40920,gadget y,TOYS,Warehouse 2,Aisle 2,195,,Supplier B,Out of Stock,15-01-2023
40921,gadget z,TOYS,Warehouse 1,Aisle 2,two hundred,,Supplier A,In Stock,05-03-2023
40922,widget c,CLOTHING,Warehouse 1,Aisle 5,two hundred,,Supplier B,In Stock,05-03-2023
40923,widget b,CLOTHING,Warehouse 3,Aisle 2,188,,Supplier A,Out of Stock,
40924,widget b,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,25.34,Supplier A,Out of Stock,15-01-2023
40925,gadget y,ELECTRONICS,Warehouse 3,Aisle 3,,,Supplier C,Low Stock,05-03-2023
40926,gadget z,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,37.49,Supplier C,In Stock,25-04-2023
40927,gadget z,TOYS,Warehouse 3,Aisle 4,103,,Supplier D,Low Stock,05-03-2023
40928,gadget x,CLOTHING,Warehouse 3,Aisle 5,157,22.4,Supplier A,In Stock,
40929,widget a,ELECTRONICS,Warehouse 2,Aisle 1,118,11.72,Supplier C,In Stock,05-03-2023
40930,gadget x,CLOTHING,Warehouse 1,Aisle 5,,41.47,Supplier D,Out of Stock,25-04-2023
40931,widget c,ELECTRONICS,Warehouse 1,Aisle 2,252,,Supplier A,Low Stock,20-12-2022
40932,widget a,ELECTRONICS,Warehouse 2,Aisle 3,,,Supplier D,Low Stock,05-03-2023
40933,gadget x,CLOTHING,Warehouse 3,Aisle 4,two hundred,,Supplier D,Low Stock,05-03-2023
40934,gadget y,ELECTRONICS,Warehouse 2,Aisle 1,,,Supplier A,Low Stock,
40935,widget c,FURNITURE,Warehouse 3,Aisle 4,284,,Supplier C,In Stock,15-01-2023
40936,widget a,TOYS,Warehouse 1,Aisle 2,two hundred,25.02,Supplier D,Out of Stock,
40937,widget b,CLOTHING,Warehouse 2,Aisle 4,,,Supplier C,In Stock,15-01-2023
40938,gadget x,FURNITURE,Warehouse 3,Aisle 2,228,45.59,Supplier D,Out of Stock,25-04-2023
40939,gadget y,TOYS,Warehouse 2,Aisle 5,two hundred,21.12,Supplier D,Low Stock,05-03-2023
40940,gadget y,FURNITURE,Warehouse 3,Aisle 3,278,,Supplier A,Low Stock,15-01-2023
40941,widget b,TOYS,Warehouse 1,Aisle 4,two hundred,26.06,Supplier B,Low Stock,25-04-2023
40942,gadget z,TOYS,Warehouse 1,Aisle 2,two hundred,39.66,Supplier D,In Stock,
40943,widget c,FURNITURE,Warehouse 3,Aisle 4,two hundred,44.42,Supplier B,In Stock,20-12-2022
40944,gadget z,FURNITURE,Warehouse 2,Aisle 3,177,,Supplier C,Low Stock,05-03-2023
40945,gadget y,CLOTHING,Warehouse 1,Aisle 4,159,35.75,Supplier A,Out of Stock,05-03-2023
40946,gadget z,FURNITURE,Warehouse 2,Aisle 5,two hundred,,Supplier A,In Stock,25-04-2023
40947,gadget x,CLOTHING,Warehouse 1,Aisle 3,,37.65,Supplier A,Low Stock,20-12-2022
40948,gadget x,ELECTRONICS,Warehouse 1,Aisle 1,203,,Supplier A,In Stock,
40949,gadget z,FURNITURE,Warehouse 2,Aisle 5,two hundred,,Supplier D,Out of Stock,25-04-2023
40950,widget b,FURNITURE,Warehouse 3,Aisle 1,two hundred,,Supplier C,Low Stock,25-04-2023
40951,gadget y,FURNITURE,Warehouse 1,Aisle 3,,44.93,Supplier D,Out of Stock,15-01-2023
40952,widget c,FURNITURE,Warehouse 2,Aisle 2,116,24.45,Supplier C,In Stock,
40953,widget c,TOYS,Warehouse 1,Aisle 2,93,47.72,Supplier B,In Stock,
40954,gadget y,TOYS,Warehouse 1,Aisle 3,258,,Supplier B,Low Stock,15-01-2023
40955,gadget z,TOYS,Warehouse 3,Aisle 5,two hundred,,Supplier C,Out of Stock,20-12-2022
40956,widget a,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,21.12,Supplier A,Out of Stock,15-01-2023
40957,gadget z,CLOTHING,Warehouse 3,Aisle 2,192,,Supplier D,Low Stock,
40958,widget b,CLOTHING,Warehouse 1,Aisle 3,258,,Supplier C,Out of Stock,15-01-2023
40959,widget a,ELECTRONICS,Warehouse 3,Aisle 5,,,Supplier D,Low Stock,20-12-2022
40960,gadget x,CLOTHING,Warehouse 3,Aisle 3,,,Supplier B,In Stock,25-04-2023
40961,widget b,FURNITURE,Warehouse 2,Aisle 3,,,Supplier B,Low Stock,05-03-2023
40962,widget a,ELECTRONICS,Warehouse 2,Aisle 3,two hundred,22.44,Supplier B,In Stock,05-03-2023
40963,widget c,CLOTHING,Warehouse 2,Aisle 3,,30.34,Supplier A,Out of Stock,
40964,gadget x,FURNITURE,Warehouse 1,Aisle 4,,,Supplier B,Out of Stock,05-03-2023
40965,gadget y,TOYS,Warehouse 2,Aisle 4,,,Supplier A,Low Stock,20-12-2022
40966,widget a,TOYS,Warehouse 1,Aisle 2,282,,Supplier B,In Stock,25-04-2023
40967,widget a,FURNITURE,Warehouse 1,Aisle 2,,13.44,Supplier D,Low Stock,25-04-2023
40968,gadget x,FURNITURE,Warehouse 3,Aisle 2,,,Supplier C,Out of Stock,05-03-2023
40969,widget c,FURNITURE,Warehouse 3,Aisle 2,171,49.98,Supplier C,Out of Stock,20-12-2022
40970,widget c,ELECTRONICS,Warehouse 2,Aisle 5,53,43.2,Supplier C,Out of Stock,20-12-2022
40971,widget a,TOYS,Warehouse 3,Aisle 1,216,,Supplier D,Out of Stock,25-04-2023
40972,widget b,TOYS,Warehouse 2,Aisle 2,,,Supplier C,Low Stock,
40973,gadget y,FURNITURE,Warehouse 3,Aisle 2,two hundred,25.66,Supplier A,In Stock,
40974,widget a,CLOTHING,Warehouse 1,Aisle 1,,,Supplier D,Low Stock,25-04-2023
40975,widget b,ELECTRONICS,Warehouse 1,Aisle 1,two hundred,,Supplier C,In Stock,05-03-2023
40976,widget c,ELECTRONICS,Warehouse 2,Aisle 2,,23.32,Supplier C,In Stock,25-04-2023
40977,widget c,ELECTRONICS,Warehouse 1,Aisle 2,195,,Supplier D,In Stock,25-04-2023
40978,gadget z,CLOTHING,Warehouse 1,Aisle 3,159,,Supplier C,In Stock,
40979,gadget x,CLOTHING,Warehouse 2,Aisle 2,,14.07,Supplier A,In Stock,
40980,widget c,CLOTHING,Warehouse 2,Aisle 5,181,,Supplier D,Low Stock,15-01-2023
40981,widget b,CLOTHING,Warehouse 1,Aisle 4,191,,Supplier C,In Stock,
40982,widget c,CLOTHING,Warehouse 1,Aisle 4,183,,Supplier C,In Stock,20-12-2022
40983,gadget z,CLOTHING,Warehouse 1,Aisle 1,two hundred,,Supplier C,Out of Stock,
40984,gadget y,CLOTHING,Warehouse 3,Aisle 5,two hundred,,Supplier B,Out of Stock,25-04-2023
40985,gadget y,CLOTHING,Warehouse 1,Aisle 3,211,,Supplier A,In Stock,25-04-2023
40986,widget a,ELECTRONICS,Warehouse 2,Aisle 3,,,Supplier A,Out of Stock,
40987,widget a,TOYS,Warehouse 2,Aisle 2,151,28.28,Supplier C,Out of Stock,
40988,gadget z,ELECTRONICS,Warehouse 3,Aisle 4,244,,Supplier B,Out of Stock,15-01-2023
40989,widget a,CLOTHING,Warehouse 2,Aisle 3,,,Supplier C,Low Stock,
40990,gadget z,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier D,Out of Stock,05-03-2023
40991,gadget x,TOYS,Warehouse 2,Aisle 3,two hundred,,Supplier B,Low Stock,20-12-2022
40992,widget a,ELECTRONICS,Warehouse 3,Aisle 5,81,,Supplier C,Out of Stock,15-01-2023
40993,gadget z,TOYS,Warehouse 3,Aisle 1,two hundred,,Supplier D,Out of Stock,05-03-2023
40994,gadget x,CLOTHING,Warehouse 3,Aisle 1,68,,Supplier A,In Stock,05-03-2023
40995,gadget y,CLOTHING,Warehouse 1,Aisle 4,71,,Supplier A,Low Stock,25-04-2023
40996,widget c,FURNITURE,Warehouse 1,Aisle 4,,,Supplier B,Low Stock,05-03-2023
40997,widget a,TOYS,Warehouse 3,Aisle 4,,,Supplier B,Out of Stock,
40998,widget a,FURNITURE,Warehouse 2,Aisle 1,,,Supplier C,In Stock,05-03-2023
40999,widget c,ELECTRONICS,Warehouse 3,Aisle 4,,21.13,Supplier B,In Stock,15-01-2023
41000,gadget x,FURNITURE,Warehouse 2,Aisle 3,,25.47,Supplier C,Low Stock,05-03-2023
41001,widget b,FURNITURE,Warehouse 1,Aisle 2,277,39.69,Supplier C,In Stock,25-04-2023
41002,widget b,ELECTRONICS,Warehouse 2,Aisle 3,two hundred,42.7,Supplier D,In Stock,25-04-2023
41003,gadget z,FURNITURE,Warehouse 1,Aisle 5,218,,Supplier B,Out of Stock,20-12-2022
41004,widget c,ELECTRONICS,Warehouse 2,Aisle 5,133,,Supplier C,Out of Stock,15-01-2023
41005,widget c,CLOTHING,Warehouse 3,Aisle 2,two hundred,,Supplier C,Low Stock,15-01-2023
41006,widget b,ELECTRONICS,Warehouse 2,Aisle 5,,37.41,Supplier A,In Stock,05-03-2023
41007,gadget x,TOYS,Warehouse 2,Aisle 1,two hundred,16.39,Supplier B,Low Stock,15-01-2023
41008,gadget z,CLOTHING,Warehouse 3,Aisle 3,,28.99,Supplier D,Low Stock,20-12-2022
41009,widget b,CLOTHING,Warehouse 3,Aisle 5,129,,Supplier A,Low Stock,
41010,widget a,CLOTHING,Warehouse 1,Aisle 4,,,Supplier B,Out of Stock,05-03-2023
41011,gadget y,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,25.13,Supplier C,In Stock,
41012,widget a,CLOTHING,Warehouse 2,Aisle 5,,,Supplier B,Low Stock,25-04-2023
41013,gadget y,CLOTHING,Warehouse 1,Aisle 2,,,Supplier D,Out of Stock,25-04-2023
41014,gadget z,CLOTHING,Warehouse 2,Aisle 1,two hundred,,Supplier B,In Stock,20-12-2022
41015,widget b,FURNITURE,Warehouse 3,Aisle 3,217,,Supplier C,Out of Stock,25-04-2023
41016,widget c,ELECTRONICS,Warehouse 3,Aisle 5,,27.03,Supplier B,In Stock,05-03-2023
41017,widget a,TOYS,Warehouse 3,Aisle 4,two hundred,,Supplier C,Out of Stock,20-12-2022
41018,gadget z,ELECTRONICS,Warehouse 2,Aisle 1,242,10.47,Supplier B,Low Stock,25-04-2023
41019,widget b,CLOTHING,Warehouse 1,Aisle 4,78,27.9,Supplier A,Low Stock,
41020,gadget z,CLOTHING,Warehouse 1,Aisle 2,two hundred,,Supplier D,Out of Stock,
41021,gadget x,FURNITURE,Warehouse 3,Aisle 4,168,37.49,Supplier D,In Stock,
41022,widget c,CLOTHING,Warehouse 2,Aisle 1,121,,Supplier C,Out of Stock,05-03-2023
41023,widget b,TOYS,Warehouse 3,Aisle 1,two hundred,45.06,Supplier B,In Stock,05-03-2023
41024,gadget y,TOYS,Warehouse 2,Aisle 3,two hundred,,Supplier D,Out of Stock,05-03-2023
41025,gadget z,FURNITURE,Warehouse 2,Aisle 4,,23.15,Supplier B,Out of Stock,
41026,widget a,TOYS,Warehouse 1,Aisle 1,two hundred,16.43,Supplier B,In Stock,20-12-2022
41027,gadget x,FURNITURE,Warehouse 3,Aisle 2,223,33.75,Supplier A,Low Stock,20-12-2022
41028,widget b,CLOTHING,Warehouse 3,Aisle 1,,19.4,Supplier B,Low Stock,25-04-2023
41029,widget b,CLOTHING,Warehouse 2,Aisle 5,,34.55,Supplier C,Out of Stock,
41030,widget a,ELECTRONICS,Warehouse 3,Aisle 1,,44.41,Supplier A,In Stock,05-03-2023
41031,gadget x,ELECTRONICS,Warehouse 2,Aisle 1,,,Supplier B,In Stock,20-12-2022
41032,gadget z,ELECTRONICS,Warehouse 3,Aisle 5,,,Supplier C,In Stock,
41033,gadget y,FURNITURE,Warehouse 2,Aisle 4,,35.92,Supplier C,Low Stock,05-03-2023
41034,gadget x,FURNITURE,Warehouse 2,Aisle 3,180,44.32,Supplier A,Out of Stock,25-04-2023
41035,gadget y,TOYS,Warehouse 1,Aisle 3,,,Supplier C,Out of Stock,25-04-2023
41036,widget a,FURNITURE,Warehouse 2,Aisle 1,,49.99,Supplier B,Low Stock,20-12-2022
41037,gadget z,FURNITURE,Warehouse 2,Aisle 1,240,15.32,Supplier C,Out of Stock,20-12-2022
41038,gadget x,FURNITURE,Warehouse 1,Aisle 1,295,32.67,Supplier B,Low Stock,
41039,widget a,ELECTRONICS,Warehouse 2,Aisle 3,two hundred,,Supplier A,Out of Stock,20-12-2022
41040,widget c,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,,Supplier C,Low Stock,15-01-2023
41041,gadget z,FURNITURE,Warehouse 1,Aisle 4,179,,Supplier D,Out of Stock,15-01-2023
41042,gadget x,TOYS,Warehouse 1,Aisle 4,,,Supplier A,Low Stock,25-04-2023
41043,widget a,TOYS,Warehouse 3,Aisle 5,186,36.31,Supplier B,Low Stock,25-04-2023
41044,widget c,FURNITURE,Warehouse 2,Aisle 3,60,,Supplier A,Out of Stock,05-03-2023
41045,widget b,CLOTHING,Warehouse 2,Aisle 4,232,24.56,Supplier A,Out of Stock,20-12-2022
41046,gadget z,CLOTHING,Warehouse 2,Aisle 4,266,13.01,Supplier B,In Stock,25-04-2023
41047,widget c,FURNITURE,Warehouse 2,Aisle 2,,18.94,Supplier A,Out of Stock,
41048,widget a,TOYS,Warehouse 3,Aisle 4,282,,Supplier C,In Stock,
41049,gadget z,TOYS,Warehouse 1,Aisle 2,,,Supplier C,In Stock,25-04-2023
41050,gadget z,ELECTRONICS,Warehouse 3,Aisle 2,,,Supplier C,Low Stock,05-03-2023
41051,widget b,FURNITURE,Warehouse 3,Aisle 1,two hundred,20.22,Supplier C,Out of Stock,15-01-2023
41052,gadget y,TOYS,Warehouse 1,Aisle 2,,44.01,Supplier B,Out of Stock,05-03-2023
41053,widget c,FURNITURE,Warehouse 3,Aisle 4,two hundred,,Supplier A,Low Stock,
41054,gadget z,FURNITURE,Warehouse 2,Aisle 3,,,Supplier C,In Stock,15-01-2023
41055,gadget x,FURNITURE,Warehouse 3,Aisle 4,two hundred,,Supplier D,In Stock,25-04-2023
41056,widget a,ELECTRONICS,Warehouse 1,Aisle 1,61,,Supplier C,Out of Stock,15-01-2023
41057,widget c,FURNITURE,Warehouse 2,Aisle 1,274,49.83,Supplier A,In Stock,05-03-2023
41058,gadget z,TOYS,Warehouse 2,Aisle 3,,,Supplier B,Out of Stock,
41059,gadget x,FURNITURE,Warehouse 3,Aisle 5,,,Supplier C,In Stock,
41060,widget c,TOYS,Warehouse 1,Aisle 4,two hundred,48.23,Supplier D,Out of Stock,
41061,gadget x,ELECTRONICS,Warehouse 2,Aisle 4,,,Supplier A,Low Stock,20-12-2022
41062,gadget z,CLOTHING,Warehouse 3,Aisle 5,two hundred,,Supplier A,Out of Stock,25-04-2023
41063,gadget x,ELECTRONICS,Warehouse 3,Aisle 4,,,Supplier D,Low Stock,15-01-2023
41064,widget a,TOYS,Warehouse 3,Aisle 1,two hundred,,Supplier B,Low Stock,25-04-2023
41065,gadget y,CLOTHING,Warehouse 3,Aisle 3,290,27.92,Supplier B,In Stock,20-12-2022
41066,widget b,ELECTRONICS,Warehouse 2,Aisle 5,66,,Supplier B,Low Stock,
41067,widget a,CLOTHING,Warehouse 2,Aisle 3,206,,Supplier B,In Stock,25-04-2023
41068,widget b,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,35.59,Supplier A,Low Stock,05-03-2023
41069,gadget z,FURNITURE,Warehouse 1,Aisle 4,194,,Supplier B,In Stock,15-01-2023
41070,widget c,TOYS,Warehouse 2,Aisle 5,two hundred,11.47,Supplier C,In Stock,
41071,widget b,FURNITURE,Warehouse 1,Aisle 2,219,,Supplier D,Low Stock,15-01-2023
41072,gadget x,CLOTHING,Warehouse 2,Aisle 5,two hundred,15.4,Supplier A,Low Stock,
41073,widget a,CLOTHING,Warehouse 1,Aisle 2,83,,Supplier B,In Stock,05-03-2023
41074,gadget y,TOYS,Warehouse 3,Aisle 1,102,,Supplier C,Low Stock,20-12-2022
41075,widget b,TOYS,Warehouse 1,Aisle 4,234,,Supplier D,In Stock,
41076,gadget z,TOYS,Warehouse 3,Aisle 2,154,,Supplier B,Out of Stock,05-03-2023
41077,gadget x,ELECTRONICS,Warehouse 2,Aisle 5,two hundred,,Supplier B,Low Stock,15-01-2023
41078,gadget y,FURNITURE,Warehouse 2,Aisle 2,201,15.56,Supplier A,Out of Stock,25-04-2023
41079,gadget x,TOYS,Warehouse 2,Aisle 3,,29.16,Supplier B,Low Stock,20-12-2022
41080,gadget y,ELECTRONICS,Warehouse 2,Aisle 3,,,Supplier B,In Stock,
41081,gadget x,CLOTHING,Warehouse 3,Aisle 1,,14.77,Supplier C,In Stock,20-12-2022
41082,gadget z,FURNITURE,Warehouse 3,Aisle 2,,,Supplier A,In Stock,15-01-2023
41083,gadget z,CLOTHING,Warehouse 1,Aisle 1,60,,Supplier C,In Stock,
41084,widget a,TOYS,Warehouse 3,Aisle 1,,,Supplier A,Out of Stock,
41085,widget a,CLOTHING,Warehouse 3,Aisle 2,two hundred,,Supplier C,Out of Stock,05-03-2023
41086,gadget y,FURNITURE,Warehouse 3,Aisle 4,287,,Supplier D,Low Stock,
41087,gadget z,ELECTRONICS,Warehouse 1,Aisle 2,,,Supplier A,Low Stock,15-01-2023
41088,widget a,FURNITURE,Warehouse 1,Aisle 5,,,Supplier B,Low Stock,25-04-2023
41089,gadget y,ELECTRONICS,Warehouse 3,Aisle 3,104,,Supplier A,In Stock,20-12-2022
41090,gadget z,CLOTHING,Warehouse 2,Aisle 5,,22.78,Supplier C,In Stock,25-04-2023
41091,gadget z,ELECTRONICS,Warehouse 1,Aisle 3,234,45.71,Supplier C,Out of Stock,25-04-2023
41092,widget a,CLOTHING,Warehouse 3,Aisle 4,231,41.59,Supplier A,Low Stock,05-03-2023
41093,widget c,CLOTHING,Warehouse 3,Aisle 3,two hundred,,Supplier B,Low Stock,15-01-2023
41094,widget a,FURNITURE,Warehouse 3,Aisle 4,,,Supplier B,Low Stock,25-04-2023
41095,widget c,FURNITURE,Warehouse 1,Aisle 1,,41.38,Supplier C,Low Stock,20-12-2022
41096,gadget x,TOYS,Warehouse 1,Aisle 5,two hundred,,Supplier C,Low Stock,20-12-2022
41097,gadget x,TOYS,Warehouse 2,Aisle 2,two hundred,12.4,Supplier A,Low Stock,20-12-2022
41098,gadget y,FURNITURE,Warehouse 1,Aisle 3,two hundred,,Supplier C,Low Stock,20-12-2022
41099,gadget y,FURNITURE,Warehouse 3,Aisle 2,two hundred,17.89,Supplier A,Out of Stock,05-03-2023
41100,widget a,CLOTHING,Warehouse 1,Aisle 5,two hundred,48.62,Supplier D,Low Stock,05-03-2023
41101,widget c,CLOTHING,Warehouse 2,Aisle 2,two hundred,39.28,Supplier A,Low Stock,
41102,widget b,FURNITURE,Warehouse 2,Aisle 3,,41.76,Supplier A,In Stock,20-12-2022
41103,widget b,FURNITURE,Warehouse 1,Aisle 5,92,,Supplier C,In Stock,05-03-2023
41104,gadget x,TOYS,Warehouse 3,Aisle 1,74,,Supplier B,Out of Stock,
41105,gadget x,TOYS,Warehouse 2,Aisle 2,87,,Supplier C,Out of Stock,
41106,widget b,TOYS,Warehouse 1,Aisle 3,two hundred,21.73,Supplier A,In Stock,
41107,gadget y,CLOTHING,Warehouse 2,Aisle 5,,,Supplier D,Low Stock,
41108,gadget y,FURNITURE,Warehouse 1,Aisle 2,two hundred,15.13,Supplier D,In Stock,20-12-2022
41109,gadget z,TOYS,Warehouse 1,Aisle 3,,23.26,Supplier A,Low Stock,25-04-2023
41110,widget b,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier C,Out of Stock,
41111,gadget y,FURNITURE,Warehouse 3,Aisle 1,,,Supplier A,Low Stock,
41112,widget c,FURNITURE,Warehouse 3,Aisle 5,,,Supplier A,Low Stock,05-03-2023
41113,gadget y,TOYS,Warehouse 3,Aisle 5,two hundred,20.3,Supplier D,Out of Stock,25-04-2023
41114,widget b,ELECTRONICS,Warehouse 2,Aisle 1,54,39.53,Supplier D,In Stock,15-01-2023
41115,gadget x,FURNITURE,Warehouse 1,Aisle 4,two hundred,,Supplier D,In Stock,15-01-2023
41116,widget b,TOYS,Warehouse 1,Aisle 1,,28.61,Supplier C,Low Stock,15-01-2023
41117,gadget x,ELECTRONICS,Warehouse 2,Aisle 3,,,Supplier D,Low Stock,05-03-2023
41118,gadget x,CLOTHING,Warehouse 3,Aisle 5,,,Supplier B,Out of Stock,05-03-2023
41119,gadget z,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,,Supplier C,In Stock,05-03-2023
